,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,params_use_boxcox,system_attrs_nsga2:generation,state
891,891,0.06570136324633172,0.10543249651610616,2024-05-16 11:47:48.121001,2024-05-16 11:47:51.201017,0 days 00:00:03.080016,52,0.7949874873712804,0.4218919131144234,True,17,COMPLETE
892,892,-0.6869415386810926,0.13696381221139628,2024-05-16 11:47:51.203077,2024-05-16 11:47:52.323909,0 days 00:00:01.120832,45,0.7949874873712804,0.16797897347389512,False,17,COMPLETE
893,893,0.3899651176554972,0.0900989670402641,2024-05-16 11:47:52.325936,2024-05-16 11:47:55.866913,0 days 00:00:03.540977,51,0.8815382014493156,0.941236161838664,False,17,COMPLETE
894,894,-0.21986935819798714,0.13057445360064174,2024-05-16 11:47:55.868908,2024-05-16 11:47:58.111384,0 days 00:00:02.242476,58,0.7949874873712804,0.14193894347225522,False,17,COMPLETE
895,895,-0.35112220231897795,0.1346017816578027,2024-05-16 11:47:58.113379,2024-05-16 11:48:01.176888,0 days 00:00:03.063509,39,0.752189311355419,0.21433889234696413,False,17,COMPLETE
896,896,0.10624598238105643,0.10804059404091007,2024-05-16 11:48:01.178876,2024-05-16 11:48:04.965133,0 days 00:00:03.786257,49,0.7949874873712804,0.4114277405311313,False,17,COMPLETE
897,897,0.004993766871489646,0.11911266268989466,2024-05-16 11:48:04.968098,2024-05-16 11:48:08.916490,0 days 00:00:03.948392,85,0.8963994392275162,0.21433889234696413,True,17,COMPLETE
898,898,0.41082037556338713,0.08974420323446773,2024-05-16 11:48:08.918487,2024-05-16 11:48:13.251892,0 days 00:00:04.333405,52,0.8963994392275162,0.21433889234696413,False,17,COMPLETE
899,899,0.036048850333810625,0.11665862298332537,2024-05-16 11:48:13.253886,2024-05-16 11:48:17.592509,0 days 00:00:04.338623,45,0.8274584325574565,0.38884053796828555,True,17,COMPLETE
900,900,0.21781155896151255,0.10203901950985708,2024-05-16 11:48:17.594625,2024-05-16 11:48:22.334215,0 days 00:00:04.739590,45,0.8815382014493156,0.21433889234696413,False,18,COMPLETE
901,901,-0.03177764940855261,0.11753100752749872,2024-05-16 11:48:22.335990,2024-05-16 11:48:24.365668,0 days 00:00:02.029678,88,0.25848743636966454,0.4114277405311313,False,18,COMPLETE
902,902,0.2932435747690831,0.10215539295555112,2024-05-16 11:48:24.367662,2024-05-16 11:48:27.048006,0 days 00:00:02.680344,68,0.7949874873712804,0.4114277405311313,False,18,COMPLETE
903,903,0.2254094134892272,0.10441605437862471,2024-05-16 11:48:27.049085,2024-05-16 11:48:29.645373,0 days 00:00:02.596288,45,0.8965634370266353,0.38884053796828555,False,18,COMPLETE
904,904,-0.09799383274121318,0.11672490102894877,2024-05-16 11:48:29.648364,2024-05-16 11:48:32.509927,0 days 00:00:02.861563,52,0.8844696879741104,0.21433889234696413,False,18,COMPLETE
905,905,-0.7184710128423815,0.1451021354649591,2024-05-16 11:48:32.511920,2024-05-16 11:48:34.855531,0 days 00:00:02.343611,32,0.6127370442950446,0.6156340061396348,False,18,COMPLETE
906,906,-0.4646864572000216,0.13941089058683787,2024-05-16 11:48:34.857526,2024-05-16 11:48:37.363581,0 days 00:00:02.506055,51,0.7949874873712804,0.06693206732750656,False,18,COMPLETE
907,907,0.38880596896926123,0.09092995141645498,2024-05-16 11:48:37.365575,2024-05-16 11:48:41.312460,0 days 00:00:03.946885,49,0.8963994392275162,0.21433889234696413,True,18,COMPLETE
908,908,-0.2312349533801304,0.1295964864070624,2024-05-16 11:48:41.314741,2024-05-16 11:48:43.408354,0 days 00:00:02.093613,19,0.3191762552434566,0.941236161838664,False,18,COMPLETE
909,909,0.3624799819613633,0.09112726179491251,2024-05-16 11:48:43.410349,2024-05-16 11:48:46.258227,0 days 00:00:02.847878,85,0.8965634370266353,0.7921712658552167,True,18,COMPLETE
910,910,0.28859260689496924,0.09864964614709937,2024-05-16 11:48:46.261286,2024-05-16 11:48:51.935401,0 days 00:00:05.674115,56,0.8965634370266353,0.941236161838664,True,18,COMPLETE
911,911,-0.9627567591457511,0.1589718186091196,2024-05-16 11:48:51.937394,2024-05-16 11:48:53.463461,0 days 00:00:01.526067,51,0.7515538705671164,0.7921712658552167,False,18,COMPLETE
912,912,0.33009724988459815,0.09308255036245575,2024-05-16 11:48:53.466660,2024-05-16 11:48:57.407627,0 days 00:00:03.940967,52,0.8963994392275162,0.6156340061396348,False,18,COMPLETE
913,913,-0.3821279905872249,0.1335769030353648,2024-05-16 11:48:57.409623,2024-05-16 11:49:00.549433,0 days 00:00:03.139810,52,0.3634166353594017,0.5597911515836321,True,18,COMPLETE
914,914,0.2714778230233003,0.10138475241775327,2024-05-16 11:49:00.550429,2024-05-16 11:49:04.832185,0 days 00:00:04.281756,45,0.925828675883483,0.08696257001693675,False,18,COMPLETE
915,915,-0.34645210569312296,0.13682892004675343,2024-05-16 11:49:04.835175,2024-05-16 11:49:06.650071,0 days 00:00:01.814896,14,0.8127156960799414,0.7721710836484423,False,18,COMPLETE
916,916,0.414321451721522,0.08897183641274017,2024-05-16 11:49:06.652490,2024-05-16 11:49:09.803714,0 days 00:00:03.151224,49,0.7949874873712804,0.9474239706997988,True,18,COMPLETE
917,917,0.10429371743964304,0.11481339044274126,2024-05-16 11:49:09.805676,2024-05-16 11:49:12.902724,0 days 00:00:03.097048,58,0.9392842742328598,0.18773922746579486,True,18,COMPLETE
918,918,-0.7753535749016385,0.1357686000034199,2024-05-16 11:49:12.904719,2024-05-16 11:49:15.324207,0 days 00:00:02.419488,52,0.3902505092812111,0.19634533090480222,False,18,COMPLETE
919,919,0.2031962098488851,0.10091912159051271,2024-05-16 11:49:15.326202,2024-05-16 11:49:18.239089,0 days 00:00:02.912887,52,0.925828675883483,0.06693206732750656,False,18,COMPLETE
920,920,-0.0027026162848718506,0.11505372234949626,2024-05-16 11:49:18.241047,2024-05-16 11:49:21.134779,0 days 00:00:02.893732,77,0.8437483062211174,0.8303839948843819,False,18,COMPLETE
921,921,0.2346304250448147,0.1024464129252132,2024-05-16 11:49:21.136775,2024-05-16 11:49:25.453766,0 days 00:00:04.316991,99,0.7949874873712804,0.43972636929411546,False,18,COMPLETE
922,922,0.13548056014271875,0.09292834263493874,2024-05-16 11:49:25.456758,2024-05-16 11:49:28.592398,0 days 00:00:03.135640,45,0.8815382014493156,0.7921712658552167,True,18,COMPLETE
923,923,-1.4329404558870167,0.19369786316924456,2024-05-16 11:49:28.594391,2024-05-16 11:49:30.913444,0 days 00:00:02.319053,58,0.8963994392275162,0.4114277405311313,True,18,COMPLETE
924,924,0.3978895300218703,0.09246822291690703,2024-05-16 11:49:30.915439,2024-05-16 11:49:34.893285,0 days 00:00:03.977846,58,0.8815382014493156,0.5030718629369271,True,18,COMPLETE
925,925,0.2513392901290951,0.1029490334675676,2024-05-16 11:49:34.895425,2024-05-16 11:49:39.174265,0 days 00:00:04.278840,58,0.8815382014493156,0.05508794212270118,False,18,COMPLETE
926,926,0.22749130011335644,0.10177411783487686,2024-05-16 11:49:39.176260,2024-05-16 11:49:43.465570,0 days 00:00:04.289310,34,0.8963994392275162,0.4114277405311313,True,18,COMPLETE
927,927,0.1404027138499686,0.10679641167900293,2024-05-16 11:49:43.467565,2024-05-16 11:49:46.523832,0 days 00:00:03.056267,95,0.8891321413518679,0.38884053796828555,False,18,COMPLETE
928,928,-0.057703285148055894,0.11939926224876388,2024-05-16 11:49:46.526824,2024-05-16 11:49:50.551390,0 days 00:00:04.024566,52,0.8815382014493156,0.06693206732750656,False,18,COMPLETE
929,929,-0.9864757056293657,0.15486703320080533,2024-05-16 11:49:50.554495,2024-05-16 11:49:53.902495,0 days 00:00:03.348000,45,0.5723102639739848,0.42114760588406297,True,18,COMPLETE
930,930,-0.12281586710671619,0.11502006222278935,2024-05-16 11:49:53.904393,2024-05-16 11:49:57.498905,0 days 00:00:03.594512,85,0.8815382014493156,0.580365185455342,False,18,COMPLETE
931,931,-0.16044393346311484,0.12815193100650785,2024-05-16 11:49:57.501898,2024-05-16 11:50:01.338981,0 days 00:00:03.837083,38,0.7949874873712804,0.7921712658552167,False,18,COMPLETE
932,932,-0.4350307062623762,0.13570164608957253,2024-05-16 11:50:01.340976,2024-05-16 11:50:04.957323,0 days 00:00:03.616347,83,0.6127370442950446,0.21433889234696413,True,18,COMPLETE
933,933,0.0636830048851001,0.11166531649721126,2024-05-16 11:50:04.959317,2024-05-16 11:50:08.458601,0 days 00:00:03.499284,49,0.8963994392275162,0.21433889234696413,False,18,COMPLETE
934,934,-1.3676457595124885,0.16970471783609603,2024-05-16 11:50:08.460596,2024-05-16 11:50:11.249304,0 days 00:00:02.788708,49,0.7949874873712804,0.40530118776841995,True,18,COMPLETE
935,935,0.46770695212434293,0.08229742998589717,2024-05-16 11:50:11.253293,2024-05-16 11:50:16.253120,0 days 00:00:04.999827,45,0.7949874873712804,0.21433889234696413,False,18,COMPLETE
936,936,0.33636625951662025,0.09180190617330056,2024-05-16 11:50:16.257111,2024-05-16 11:50:20.188302,0 days 00:00:03.931191,52,0.8127156960799414,0.4114277405311313,True,18,COMPLETE
937,937,0.36560077551997,0.09343413276090178,2024-05-16 11:50:20.190296,2024-05-16 11:50:23.517892,0 days 00:00:03.327596,85,0.7949874873712804,5.9227576588161135e-05,True,18,COMPLETE
938,938,-0.34584852074972866,0.13488799796779383,2024-05-16 11:50:23.519887,2024-05-16 11:50:25.917862,0 days 00:00:02.397975,52,0.7949874873712804,0.6156340061396348,False,18,COMPLETE
939,939,-0.12267048873872469,0.1200391288962501,2024-05-16 11:50:25.919972,2024-05-16 11:50:30.150682,0 days 00:00:04.230710,52,0.8963994392275162,0.6156340061396348,False,18,COMPLETE
940,940,0.12115385071926361,0.10048880738973784,2024-05-16 11:50:30.152751,2024-05-16 11:50:33.658735,0 days 00:00:03.505984,52,0.8963994392275162,0.6156340061396348,False,18,COMPLETE
941,941,0.12572607874661382,0.11162004635678999,2024-05-16 11:50:33.660730,2024-05-16 11:50:38.164027,0 days 00:00:04.503297,68,0.8524864340179088,0.21433889234696413,False,18,COMPLETE
942,942,0.1244159691034112,0.11004641330934109,2024-05-16 11:50:38.166021,2024-05-16 11:50:41.109321,0 days 00:00:02.943300,58,0.9447044507009036,0.029987302769995394,False,18,COMPLETE
943,943,0.01409195242368011,0.11320580043772802,2024-05-16 11:50:41.110959,2024-05-16 11:50:44.845942,0 days 00:00:03.734983,37,0.7131429972493358,0.43776005475302393,True,18,COMPLETE
944,944,0.17816696616450106,0.10383316246883152,2024-05-16 11:50:44.848934,2024-05-16 11:50:49.752604,0 days 00:00:04.903670,52,0.8963994392275162,0.5996427502987954,False,18,COMPLETE
945,945,-0.10883764500190438,0.11776651345186913,2024-05-16 11:50:49.755608,2024-05-16 11:50:52.772221,0 days 00:00:03.016613,52,0.6396727420821675,0.43776005475302393,True,18,COMPLETE
946,946,0.047355381636657846,0.11671300385735876,2024-05-16 11:50:52.774215,2024-05-16 11:50:55.970551,0 days 00:00:03.196336,58,0.8963994392275162,0.18773922746579486,False,18,COMPLETE
947,947,0.3912990359946348,0.08751059985535198,2024-05-16 11:50:55.972544,2024-05-16 11:50:59.182603,0 days 00:00:03.210059,52,0.8965634370266353,0.1843023718236858,True,18,COMPLETE
948,948,0.37500166266332247,0.09100943610868337,2024-05-16 11:50:59.184616,2024-05-16 11:51:03.018960,0 days 00:00:03.834344,58,0.8127156960799414,0.21433889234696413,False,18,COMPLETE
949,949,-0.5659662016519726,0.1363723508763317,2024-05-16 11:51:03.020948,2024-05-16 11:51:05.504847,0 days 00:00:02.483899,85,0.8965634370266353,0.05592784577460197,True,18,COMPLETE
950,950,-0.7694041096996649,0.1493964957791716,2024-05-16 11:51:05.506823,2024-05-16 11:51:07.850552,0 days 00:00:02.343729,45,0.36641410640798344,0.4114277405311313,True,19,COMPLETE
951,951,-0.019604549260234895,0.11930939025785565,2024-05-16 11:51:07.852789,2024-05-16 11:51:12.339287,0 days 00:00:04.486498,45,0.7949874873712804,0.4114277405311313,False,19,COMPLETE
952,952,-0.694536429975164,0.14555395848011893,2024-05-16 11:51:12.341282,2024-05-16 11:51:16.401087,0 days 00:00:04.059805,51,0.7949874873712804,0.4114277405311313,True,19,COMPLETE
953,953,0.45536360742278825,0.0859147593033747,2024-05-16 11:51:16.403189,2024-05-16 11:51:22.062321,0 days 00:00:05.659132,96,0.8680971781565545,0.035610602850976725,True,19,COMPLETE
954,954,-0.4619227829951898,0.12816026133388084,2024-05-16 11:51:22.065361,2024-05-16 11:51:25.173922,0 days 00:00:03.108561,52,0.7202587045738691,0.06693206732750656,False,19,COMPLETE
955,955,-0.17598851274575877,0.12651065265848493,2024-05-16 11:51:25.175427,2024-05-16 11:51:29.915909,0 days 00:00:04.740482,38,0.8815382014493156,0.6201856047543517,True,19,COMPLETE
956,956,0.2798673911727014,0.09971114374420138,2024-05-16 11:51:29.917903,2024-05-16 11:51:33.335227,0 days 00:00:03.417324,45,0.7949874873712804,0.43776005475302393,False,19,COMPLETE
957,957,0.3712473612781199,0.08595837444394457,2024-05-16 11:51:33.337988,2024-05-16 11:51:35.794413,0 days 00:00:02.456425,52,0.8663887679719304,0.7921712658552167,True,19,COMPLETE
958,958,-0.2268658001681534,0.12544183689881644,2024-05-16 11:51:35.796408,2024-05-16 11:51:38.243186,0 days 00:00:02.446778,52,0.8127156960799414,0.5316704397207329,False,19,COMPLETE
959,959,0.08010722052895161,0.1078169973830487,2024-05-16 11:51:38.244184,2024-05-16 11:51:39.788457,0 days 00:00:01.544273,18,0.8957094338170173,0.7921712658552167,False,19,COMPLETE
960,960,-0.7689336907251308,0.15692437002057927,2024-05-16 11:51:39.790474,2024-05-16 11:51:41.191155,0 days 00:00:01.400681,58,0.7949874873712804,0.43776005475302393,True,19,COMPLETE
961,961,0.055589589157442276,0.1162536220646195,2024-05-16 11:51:41.193149,2024-05-16 11:51:44.639475,0 days 00:00:03.446326,58,0.8963994392275162,0.9547702379598568,False,19,COMPLETE
962,962,-0.47792545963328054,0.14474290280802884,2024-05-16 11:51:44.641400,2024-05-16 11:51:46.285284,0 days 00:00:01.643884,58,0.8963994392275162,0.8639265442596397,False,19,COMPLETE
963,963,0.22173695922012904,0.10375382557949557,2024-05-16 11:51:46.286438,2024-05-16 11:51:48.718390,0 days 00:00:02.431952,15,0.8963994392275162,0.3002750009323196,False,19,COMPLETE
964,964,-0.3958145210103692,0.1387583739868575,2024-05-16 11:51:48.720525,2024-05-16 11:51:52.397655,0 days 00:00:03.677130,12,0.8127156960799414,0.7659341412549274,False,19,COMPLETE
965,965,0.3807497014957432,0.0908953807493003,2024-05-16 11:51:52.399650,2024-05-16 11:51:56.096698,0 days 00:00:03.697048,45,0.7949874873712804,0.894598833052137,True,19,COMPLETE
966,966,-0.044405813223848886,0.12090481148793182,2024-05-16 11:51:56.098691,2024-05-16 11:51:59.036939,0 days 00:00:02.938248,52,0.8127156960799414,0.21433889234696413,False,19,COMPLETE
967,967,-0.7586872459492955,0.1416614677446799,2024-05-16 11:51:59.039931,2024-05-16 11:52:02.358102,0 days 00:00:03.318171,52,0.8815382014493156,0.6201856047543517,False,19,COMPLETE
968,968,0.2643000299487099,0.09613878244196986,2024-05-16 11:52:02.360096,2024-05-16 11:52:05.075588,0 days 00:00:02.715492,85,0.8965634370266353,0.38884053796828555,False,19,COMPLETE
969,969,0.40097218606105284,0.08880330877892824,2024-05-16 11:52:05.077985,2024-05-16 11:52:08.859090,0 days 00:00:03.781105,45,0.7949874873712804,0.4114277405311313,True,19,COMPLETE
970,970,-1.5085824025672383,0.15250526407819137,2024-05-16 11:52:08.861583,2024-05-16 11:52:11.741194,0 days 00:00:02.879611,45,0.17049811465685227,0.353847579212205,True,19,COMPLETE
971,971,0.3312997021718472,0.09454331201924364,2024-05-16 11:52:11.742246,2024-05-16 11:52:14.436013,0 days 00:00:02.693767,58,0.8963994392275162,0.2868599011725893,False,19,COMPLETE
972,972,0.19562290819694955,0.10402264478654577,2024-05-16 11:52:14.437009,2024-05-16 11:52:17.960054,0 days 00:00:03.523045,85,0.8965634370266353,0.38884053796828555,True,19,COMPLETE
973,973,-1.381884805421901,0.18369278446733187,2024-05-16 11:52:17.962048,2024-05-16 11:52:19.784380,0 days 00:00:01.822332,52,0.8127156960799414,0.3838241063565315,False,19,COMPLETE
974,974,-0.020191560779500618,0.11500121975817978,2024-05-16 11:52:19.786405,2024-05-16 11:52:22.352633,0 days 00:00:02.566228,58,0.8963994392275162,0.4114277405311313,False,19,COMPLETE
975,975,-0.4379208139089883,0.13203589128501664,2024-05-16 11:52:22.353691,2024-05-16 11:52:24.742455,0 days 00:00:02.388764,44,0.05851121536998105,0.4114277405311313,True,19,COMPLETE
976,976,-2.298674387981849,0.18942081019941512,2024-05-16 11:52:24.744345,2024-05-16 11:52:27.361354,0 days 00:00:02.617009,4,0.7949874873712804,0.38884053796828555,False,19,COMPLETE
977,977,-0.3599272505657432,0.12067272790469889,2024-05-16 11:52:27.362381,2024-05-16 11:52:29.304003,0 days 00:00:01.941622,52,0.8815382014493156,0.6990772264926722,False,19,COMPLETE
978,978,-0.5611402142406644,0.15039066363804024,2024-05-16 11:52:29.305997,2024-05-16 11:52:31.129335,0 days 00:00:01.823338,45,0.8815382014493156,0.21433889234696413,True,19,COMPLETE
979,979,0.1514982353112975,0.10363351909842126,2024-05-16 11:52:31.131329,2024-05-16 11:52:35.602221,0 days 00:00:04.470892,49,0.7949874873712804,0.4114277405311313,True,19,COMPLETE
980,980,-0.20466144923058333,0.12527667956361258,2024-05-16 11:52:35.604167,2024-05-16 11:52:38.439893,0 days 00:00:02.835726,60,0.8127156960799414,0.21433889234696413,True,19,COMPLETE
981,981,-0.3928077960288165,0.1277673421631968,2024-05-16 11:52:38.441255,2024-05-16 11:52:41.558628,0 days 00:00:03.117373,45,0.8815382014493156,0.5321875162324811,False,19,COMPLETE
982,982,-1.2857372393761934,0.17771648717370164,2024-05-16 11:52:41.560623,2024-05-16 11:52:44.047177,0 days 00:00:02.486554,45,0.7949874873712804,0.4114277405311313,True,19,COMPLETE
983,983,0.27662576338021533,0.10068232058201713,2024-05-16 11:52:44.049171,2024-05-16 11:52:48.305852,0 days 00:00:04.256681,69,0.8127156960799414,0.4936424524366335,True,19,COMPLETE
984,984,-0.39705643097507215,0.13990672600839318,2024-05-16 11:52:48.307846,2024-05-16 11:52:50.785731,0 days 00:00:02.477885,52,0.7949874873712804,0.4114277405311313,False,19,COMPLETE
985,985,-0.1557573824710747,0.11563838360204462,2024-05-16 11:52:50.787725,2024-05-16 11:52:54.147161,0 days 00:00:03.359436,52,0.6545817298787963,0.4218919131144234,False,19,COMPLETE
986,986,0.5409212394570606,0.07755859204697498,2024-05-16 11:52:54.149156,2024-05-16 11:52:58.044220,0 days 00:00:03.895064,51,0.8815382014493156,0.5923667852521575,True,19,COMPLETE
987,987,-0.35115830978601703,0.13081960802700726,2024-05-16 11:52:58.045233,2024-05-16 11:53:00.537996,0 days 00:00:02.492763,51,0.8815382014493156,0.4114277405311313,True,19,COMPLETE
988,988,-0.7279255508252762,0.152428757837873,2024-05-16 11:53:00.539991,2024-05-16 11:53:03.226310,0 days 00:00:02.686319,45,0.8965634370266353,0.38884053796828555,True,19,COMPLETE
989,989,-1.0558569555676907,0.15586354627584725,2024-05-16 11:53:03.228390,2024-05-16 11:53:05.139161,0 days 00:00:01.910771,45,0.925828675883483,0.941236161838664,False,19,COMPLETE
990,990,-0.16812428463699258,0.12663124241269935,2024-05-16 11:53:05.141156,2024-05-16 11:53:07.723668,0 days 00:00:02.582512,85,0.8965634370266353,0.18773922746579486,True,19,COMPLETE
991,991,0.11797977402889961,0.10385821611298374,2024-05-16 11:53:07.725662,2024-05-16 11:53:12.044852,0 days 00:00:04.319190,52,0.8963994392275162,0.4114277405311313,False,19,COMPLETE
992,992,-0.3878642370088502,0.12740203953534782,2024-05-16 11:53:12.046847,2024-05-16 11:53:14.842849,0 days 00:00:02.796002,52,0.7949874873712804,0.4114277405311313,True,19,COMPLETE
993,993,0.37071829963130504,0.09180114956356397,2024-05-16 11:53:14.846097,2024-05-16 11:53:17.940848,0 days 00:00:03.094751,52,0.8815382014493156,0.06693206732750656,False,19,COMPLETE
