,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,system_attrs_nsga2:generation,state
139,139,-0.35190007874823526,0.005887136211675251,2024-05-18 17:09:39.183853,2024-05-18 17:09:43.948972,0 days 00:00:04.765119,679,0.4485758208674373,0.3947185068047774,2,COMPLETE
140,140,-0.7469228161216386,0.006609273105110539,2024-05-18 17:09:43.948972,2024-05-18 17:09:48.753444,0 days 00:00:04.804472,724,0.06674672831297235,0.43363277337068695,2,COMPLETE
141,141,-0.468612103544936,0.0060956838265944936,2024-05-18 17:09:48.753444,2024-05-18 17:09:54.449773,0 days 00:00:05.696329,995,0.19301554304388446,0.43507565331020714,2,COMPLETE
142,142,-0.4328087331017717,0.0061309980225941725,2024-05-18 17:09:54.449773,2024-05-18 17:09:59.608398,0 days 00:00:05.158625,777,0.31362618088107863,0.8125902106079902,2,COMPLETE
143,143,-0.32256354722269165,0.005826898606113056,2024-05-18 17:09:59.611029,2024-05-18 17:10:04.727978,0 days 00:00:05.116949,673,0.3146418714663587,0.2912480994604083,2,COMPLETE
144,144,-0.6266323710738432,0.00640860681011175,2024-05-18 17:10:04.727978,2024-05-18 17:10:07.827527,0 days 00:00:03.099549,516,0.8723739167002719,0.006771048610423436,2,COMPLETE
145,145,-0.8134853783603262,0.006861307319151806,2024-05-18 17:10:07.827527,2024-05-18 17:10:10.109521,0 days 00:00:02.281994,218,0.14738087926036092,0.1390401654120803,2,COMPLETE
146,146,-0.46639251103757273,0.00618885719808159,2024-05-18 17:10:10.109521,2024-05-18 17:10:12.446700,0 days 00:00:02.337179,218,0.6741721442127685,0.2912480994604083,2,COMPLETE
147,147,-0.7823156943054227,0.006785718108410045,2024-05-18 17:10:12.448733,2024-05-18 17:10:15.401820,0 days 00:00:02.953087,448,0.7799650199147381,0.60820233532216,2,COMPLETE
148,148,-0.21144622428225895,0.005653927385249482,2024-05-18 17:10:15.401820,2024-05-18 17:10:17.933965,0 days 00:00:02.532145,265,0.8986201057902558,0.8635801180660567,2,COMPLETE
149,149,-0.585907991735418,0.006349802777701795,2024-05-18 17:10:17.933965,2024-05-18 17:10:22.531877,0 days 00:00:04.597912,696,0.6741721442127685,0.2905144657096542,2,COMPLETE
150,150,-0.7240331309230592,0.006694327609710703,2024-05-18 17:10:22.531877,2024-05-18 17:10:28.596067,0 days 00:00:06.064190,995,0.3162048398573547,0.43507565331020714,3,COMPLETE
151,151,-0.5089762613466859,0.0062050482141899925,2024-05-18 17:10:28.612625,2024-05-18 17:10:33.610691,0 days 00:00:04.998066,758,0.7051554995226376,0.8635801180660567,3,COMPLETE
152,152,-0.4651290034889094,0.006190924243330575,2024-05-18 17:10:33.610691,2024-05-18 17:10:37.092170,0 days 00:00:03.481479,612,0.30065519203398294,0.1390401654120803,3,COMPLETE
153,153,-0.8272114479383805,0.006779427388654153,2024-05-18 17:10:37.092170,2024-05-18 17:10:41.873481,0 days 00:00:04.781311,679,0.3289833145102581,0.2052947191428608,3,COMPLETE
154,154,-0.07285546167020988,0.005325613383165109,2024-05-18 17:10:41.873481,2024-05-18 17:10:45.188570,0 days 00:00:03.315089,504,0.0700636979466861,0.7232915514834799,3,COMPLETE
155,155,-0.9506291074129953,0.0071686229775671005,2024-05-18 17:10:45.188570,2024-05-18 17:10:47.637663,0 days 00:00:02.449093,198,0.7799650199147381,0.47414116011929575,3,COMPLETE
156,156,-0.5407903289732772,0.006314085679535693,2024-05-18 17:10:47.637663,2024-05-18 17:10:50.769772,0 days 00:00:03.132109,383,0.658253293794581,0.0576321156737275,3,COMPLETE
157,157,-0.6803969699190427,0.006505126135577845,2024-05-18 17:10:50.772763,2024-05-18 17:10:57.782494,0 days 00:00:07.009731,995,0.002485823774605045,0.43507565331020714,3,COMPLETE
158,158,-1.1453144255560201,0.007514474171015556,2024-05-18 17:10:57.799673,2024-05-18 17:11:00.931597,0 days 00:00:03.131924,448,0.04367041053946974,0.2912480994604083,3,COMPLETE
159,159,-0.7703445477007111,0.0067312809035998565,2024-05-18 17:11:00.931597,2024-05-18 17:11:04.746196,0 days 00:00:03.814599,612,0.3289833145102581,0.7000598075042406,3,COMPLETE
160,160,-1.4280966926120882,0.007909198010909389,2024-05-18 17:11:04.746196,2024-05-18 17:11:06.745103,0 days 00:00:01.998907,43,0.0700636979466861,0.1390401654120803,3,COMPLETE
161,161,-0.7163756748448049,0.006678709981087941,2024-05-18 17:11:06.745103,2024-05-18 17:11:09.460122,0 days 00:00:02.715019,309,0.5513567593807536,0.8125902106079902,3,COMPLETE
162,162,-0.8893214160789993,0.006951972765329782,2024-05-18 17:11:09.460122,2024-05-18 17:11:14.223160,0 days 00:00:04.763038,739,0.04367041053946974,0.1390401654120803,3,COMPLETE
163,163,-0.8577251868030373,0.00686412934804493,2024-05-18 17:11:14.223160,2024-05-18 17:11:17.440400,0 days 00:00:03.217240,478,0.45165363142392556,0.8117092748002656,3,COMPLETE
164,164,-0.5481814829815923,0.00629917090468039,2024-05-18 17:11:17.440400,2024-05-18 17:11:22.826340,0 days 00:00:05.385940,895,0.5170676549084444,0.303647775903668,3,COMPLETE
165,165,-0.7303554458055922,0.006771728051914794,2024-05-18 17:11:22.828334,2024-05-18 17:11:28.335537,0 days 00:00:05.507203,887,0.04367041053946974,0.1390401654120803,3,COMPLETE
166,166,-0.861518033495652,0.006863853921847474,2024-05-18 17:11:28.335537,2024-05-18 17:11:31.284263,0 days 00:00:02.948726,407,0.0700636979466861,0.8125902106079902,3,COMPLETE
167,167,-0.7052109101415314,0.006643359154307418,2024-05-18 17:11:31.284263,2024-05-18 17:11:36.415310,0 days 00:00:05.131047,827,0.5545513555661115,0.5765216112339894,3,COMPLETE
168,168,-0.4655062376305482,0.006182453661786725,2024-05-18 17:11:36.415310,2024-05-18 17:11:39.413998,0 days 00:00:02.998688,448,0.26381587699015263,0.2912480994604083,3,COMPLETE
169,169,-0.5090817678419407,0.006202511517565744,2024-05-18 17:11:39.413998,2024-05-18 17:11:42.380573,0 days 00:00:02.966575,407,0.7799650199147381,0.0409774655539652,3,COMPLETE
170,170,-0.20751229313675115,0.005559647627615001,2024-05-18 17:11:42.380573,2024-05-18 17:11:47.710960,0 days 00:00:05.330387,779,0.04367041053946974,0.1390401654120803,3,COMPLETE
171,171,-0.6064389047062586,0.0064433665224939455,2024-05-18 17:11:47.710960,2024-05-18 17:11:53.325243,0 days 00:00:05.614283,922,0.04367041053946974,0.5513282541379884,3,COMPLETE
172,172,-1.0278744597867928,0.007120160892757292,2024-05-18 17:11:53.325243,2024-05-18 17:11:58.989302,0 days 00:00:05.664059,962,0.3289833145102581,0.4327463827806559,3,COMPLETE
173,173,-1.0241891102813738,0.007343235471459686,2024-05-18 17:11:58.989302,2024-05-18 17:12:04.986695,0 days 00:00:05.997393,865,0.6741721442127685,0.9163491604016679,3,COMPLETE
174,174,-0.7186518108874062,0.006766031122541272,2024-05-18 17:12:04.986695,2024-05-18 17:12:07.702131,0 days 00:00:02.715436,407,0.5355906172391094,0.8125902106079902,3,COMPLETE
175,175,-1.3410129677211393,0.007913067496294423,2024-05-18 17:12:07.702131,2024-05-18 17:12:09.967774,0 days 00:00:02.265643,218,0.6741721442127685,0.5012372288995893,3,COMPLETE
176,176,-0.6189550230078769,0.006330217254837273,2024-05-18 17:12:09.967774,2024-05-18 17:12:15.321089,0 days 00:00:05.353315,865,0.3146418714663587,0.7037419487897781,3,COMPLETE
177,177,-0.2510439983394752,0.005631881994242632,2024-05-18 17:12:15.321089,2024-05-18 17:12:20.479068,0 days 00:00:05.157979,794,0.7747091101861301,0.7784599339647019,3,COMPLETE
178,178,-0.9550303383336848,0.007200799332412969,2024-05-18 17:12:20.480451,2024-05-18 17:12:22.279006,0 days 00:00:01.798555,14,0.20200066503773495,0.5080777860360639,3,COMPLETE
179,179,-0.3657502312610993,0.006158893338140944,2024-05-18 17:12:22.295632,2024-05-18 17:12:25.727496,0 days 00:00:03.431864,625,0.7799650199147381,0.1974439527738675,3,COMPLETE
180,180,-2.810923589333699,0.009064252367027393,2024-05-18 17:12:25.727496,2024-05-18 17:12:27.593234,0 days 00:00:01.865738,39,0.9860575023305611,0.3947185068047774,3,COMPLETE
181,181,-0.34885726927120414,0.005783921755069405,2024-05-18 17:12:27.593234,2024-05-18 17:12:32.273945,0 days 00:00:04.680711,681,0.13569107857855767,0.32025962271173547,3,COMPLETE
182,182,-0.7515692332819232,0.006837465792584291,2024-05-18 17:12:32.273945,2024-05-18 17:12:35.089210,0 days 00:00:02.815265,407,0.5355906172391094,0.9483956072916236,3,COMPLETE
183,183,-0.6346024526771177,0.006408702599665264,2024-05-18 17:12:35.089210,2024-05-18 17:12:38.171243,0 days 00:00:03.082033,498,0.20200066503773495,0.820776984097283,3,COMPLETE
184,184,-0.7245850994056428,0.006614242884235261,2024-05-18 17:12:38.171243,2024-05-18 17:12:43.868768,0 days 00:00:05.697525,932,0.9938158478075421,0.14238635674842104,3,COMPLETE
185,185,-0.5952166210021381,0.00639203354159866,2024-05-18 17:12:43.868768,2024-05-18 17:12:49.500243,0 days 00:00:05.631475,864,0.4498393512318628,0.6670405134632346,3,COMPLETE
186,186,-0.7930915077720146,0.006845435965669343,2024-05-18 17:12:49.500243,2024-05-18 17:12:51.882553,0 days 00:00:02.382310,231,0.9016349801114897,0.5185529383320543,3,COMPLETE
187,187,-0.6579303007122502,0.006403838326016663,2024-05-18 17:12:51.882553,2024-05-18 17:12:55.464359,0 days 00:00:03.581806,612,0.3289833145102581,0.42166340129040836,3,COMPLETE
188,188,-0.9995802893057846,0.007114451607344634,2024-05-18 17:12:55.464359,2024-05-18 17:12:59.021510,0 days 00:00:03.557151,616,0.3289833145102581,0.2912480994604083,3,COMPLETE
189,189,-0.3981313899103757,0.006048953554984976,2024-05-18 17:12:59.023596,2024-05-18 17:13:04.643546,0 days 00:00:05.619950,932,0.23498984578546278,0.14025622568840745,3,COMPLETE
190,190,-0.5906966969697081,0.006315226997354611,2024-05-18 17:13:04.643546,2024-05-18 17:13:09.424675,0 days 00:00:04.781129,679,0.14738087926036092,0.8250275748691229,3,COMPLETE
191,191,-0.6066389373349328,0.006417861637934122,2024-05-18 17:13:09.424675,2024-05-18 17:13:13.922940,0 days 00:00:04.498265,679,0.1286447614248163,0.25819224417095277,3,COMPLETE
192,192,-0.6536452885495072,0.006593833644501827,2024-05-18 17:13:13.922940,2024-05-18 17:13:19.054710,0 days 00:00:05.131770,865,0.007184026007616806,0.5513282541379884,3,COMPLETE
193,193,-0.3155311703024873,0.005848532070035664,2024-05-18 17:13:19.054710,2024-05-18 17:13:24.968036,0 days 00:00:05.913326,962,0.9623107323022978,0.1390401654120803,3,COMPLETE
194,194,-1.4844143167123218,0.008089020014178555,2024-05-18 17:13:24.968036,2024-05-18 17:13:27.316891,0 days 00:00:02.348855,208,0.36857384288085404,0.15125085024549845,3,COMPLETE
195,195,-2.1856387211909207,0.009291230607085567,2024-05-18 17:13:27.316891,2024-05-18 17:13:29.132662,0 days 00:00:01.815771,16,0.7747091101861301,0.20592144708549764,3,COMPLETE
196,196,-1.0689318027718682,0.0071534528450285075,2024-05-18 17:13:29.132662,2024-05-18 17:13:32.564604,0 days 00:00:03.431942,612,0.3289833145102581,0.21047448891255438,3,COMPLETE
197,197,-0.5394512373343662,0.0061609017651484835,2024-05-18 17:13:32.564604,2024-05-18 17:13:37.479088,0 days 00:00:04.914484,724,0.0700636979466861,0.5513282541379884,3,COMPLETE
198,198,-1.0455081967522333,0.006709138572709857,2024-05-18 17:13:37.479088,2024-05-18 17:13:39.294857,0 days 00:00:01.815769,17,0.5355906172391094,0.8927470651328602,3,COMPLETE
199,199,-0.6093313589726563,0.006348065578838451,2024-05-18 17:13:39.311472,2024-05-18 17:13:41.877074,0 days 00:00:02.565602,218,0.536964049611274,0.6839503668883695,3,COMPLETE
200,200,-0.6048036024999217,0.006374474523764033,2024-05-18 17:13:41.877074,2024-05-18 17:13:47.707889,0 days 00:00:05.830815,962,0.9623107323022978,0.1884858330372915,4,COMPLETE
201,201,-8.187814913332682,0.015421717908671195,2024-05-18 17:13:47.707889,2024-05-18 17:13:53.305407,0 days 00:00:05.597518,932,0.8723739167002719,0.21499079878289562,4,COMPLETE
202,202,-0.8470610157098346,0.006734866074375842,2024-05-18 17:13:53.305407,2024-05-18 17:13:55.720945,0 days 00:00:02.415538,218,0.6741721442127685,0.2912480994604083,4,COMPLETE
203,203,-2.1062840093552384,0.008881392053245849,2024-05-18 17:13:55.720945,2024-05-18 17:13:57.853329,0 days 00:00:02.132384,149,0.9623107323022978,0.1390401654120803,4,COMPLETE
204,204,-0.691252732989139,0.00660065341696265,2024-05-18 17:13:57.853329,2024-05-18 17:14:03.750049,0 days 00:00:05.896720,962,0.44248910711593215,0.44252857336880347,4,COMPLETE
205,205,-0.9755463786331646,0.007236311362498767,2024-05-18 17:14:03.757153,2024-05-18 17:14:06.516299,0 days 00:00:02.759146,323,0.8986201057902558,0.8635801180660567,4,COMPLETE
206,206,-0.5083731538153872,0.0062079113182750435,2024-05-18 17:14:06.516299,2024-05-18 17:14:12.130462,0 days 00:00:05.614163,865,0.6741721442127685,0.5513282541379884,4,COMPLETE
207,207,-0.5608412983803246,0.00623879043935297,2024-05-18 17:14:12.147230,2024-05-18 17:14:17.661320,0 days 00:00:05.514090,865,0.2037093042064979,0.8635801180660567,4,COMPLETE
208,208,-0.39894862618696697,0.005998388030328293,2024-05-18 17:14:17.661320,2024-05-18 17:14:23.608721,0 days 00:00:05.947401,962,0.3289833145102581,0.24904409942264005,4,COMPLETE
209,209,-0.516698846136511,0.006257351138818039,2024-05-18 17:14:23.608721,2024-05-18 17:14:29.189614,0 days 00:00:05.580893,907,0.12228489711124357,0.5544968066475946,4,COMPLETE
210,210,-0.7851276236994008,0.0068772315360781325,2024-05-18 17:14:29.189614,2024-05-18 17:14:32.287399,0 days 00:00:03.097785,477,0.41381662573057565,0.2912480994604083,4,COMPLETE
211,211,-1.050685014411636,0.007453343342192413,2024-05-18 17:14:32.288087,2024-05-18 17:14:34.504331,0 days 00:00:02.216244,97,0.9938158478075421,0.5689350373830597,4,COMPLETE
212,212,-0.8827013327889196,0.006978806047245689,2024-05-18 17:14:34.504331,2024-05-18 17:14:40.201328,0 days 00:00:05.696997,995,0.726740271625143,0.7784599339647019,4,COMPLETE
213,213,-0.6760920915213868,0.0065357382824416015,2024-05-18 17:14:40.201328,2024-05-18 17:14:43.482336,0 days 00:00:03.281008,509,0.9302217520380317,0.7777884929609101,4,COMPLETE
214,214,-0.42191050098858474,0.006038568894943165,2024-05-18 17:14:43.483197,2024-05-18 17:14:48.164459,0 days 00:00:04.681262,679,0.5355906172391094,0.3947185068047774,4,COMPLETE
215,215,-0.5865955605664479,0.006472499899008037,2024-05-18 17:14:48.164459,2024-05-18 17:14:54.061863,0 days 00:00:05.897404,962,0.9623107323022978,0.1390401654120803,4,COMPLETE
216,216,-0.30644291883473185,0.0057904286484692456,2024-05-18 17:14:54.061863,2024-05-18 17:14:59.059893,0 days 00:00:04.998030,784,0.6741721442127685,0.7160081931634832,4,COMPLETE
217,217,-0.5123439235677495,0.006284492124592543,2024-05-18 17:14:59.076297,2024-05-18 17:15:01.408663,0 days 00:00:02.332366,188,0.5579076644699307,0.820776984097283,4,COMPLETE
218,218,-1.6020196037299486,0.008341250358511123,2024-05-18 17:15:01.408663,2024-05-18 17:15:04.057386,0 days 00:00:02.648723,331,0.7899505001077042,0.3947185068047774,4,COMPLETE
219,219,-0.5653762198470043,0.006359590066451243,2024-05-18 17:15:04.057386,2024-05-18 17:15:07.739198,0 days 00:00:03.681812,612,0.944987558791292,0.21332387344257342,4,COMPLETE
220,220,-0.662339305507618,0.006487270038111713,2024-05-18 17:15:07.739198,2024-05-18 17:15:10.520151,0 days 00:00:02.780953,216,0.3289833145102581,0.7000598075042406,4,COMPLETE
221,221,-0.8024623330151612,0.006769818772706671,2024-05-18 17:15:10.521205,2024-05-18 17:15:13.603080,0 days 00:00:03.081875,478,0.8152407649714536,0.9265250779091302,4,COMPLETE
222,222,-0.641165347983279,0.006374016353599984,2024-05-18 17:15:13.603080,2024-05-18 17:15:15.985424,0 days 00:00:02.382344,188,0.20200066503773495,0.8635801180660567,4,COMPLETE
223,223,-0.502014639148892,0.0062073147272523055,2024-05-18 17:15:15.985424,2024-05-18 17:15:21.016584,0 days 00:00:05.031160,724,0.10043900816371076,0.7232915514834799,4,COMPLETE
224,224,-2.188363478160976,0.009225920544651352,2024-05-18 17:15:21.016584,2024-05-18 17:15:22.932375,0 days 00:00:01.915791,37,0.8186700291925673,0.3524098647767696,4,COMPLETE
225,225,-0.9741488816514986,0.0070622612137667806,2024-05-18 17:15:22.932375,2024-05-18 17:15:27.713684,0 days 00:00:04.781309,679,0.45165363142392556,0.7476776029595174,4,COMPLETE
226,226,-0.7997649412313221,0.006776057724050377,2024-05-18 17:15:27.713684,2024-05-18 17:15:30.262507,0 days 00:00:02.548823,266,0.7747091101861301,0.7000598075042406,4,COMPLETE
227,227,-0.41920575094789586,0.006085762942562133,2024-05-18 17:15:30.262507,2024-05-18 17:15:35.959985,0 days 00:00:05.697478,887,0.6741721442127685,0.1390401654120803,4,COMPLETE
228,228,-0.2684428756632446,0.005783608001226734,2024-05-18 17:15:35.959985,2024-05-18 17:15:41.356865,0 days 00:00:05.396880,794,0.5355906172391094,0.25330869084210483,4,COMPLETE
229,229,-0.29008262516890754,0.005802729556811317,2024-05-18 17:15:41.356865,2024-05-18 17:15:46.778348,0 days 00:00:05.421483,827,0.898496808714242,0.8254389585550163,4,COMPLETE
230,230,-0.33348781516984916,0.005808363308088682,2024-05-18 17:15:46.778348,2024-05-18 17:15:52.776198,0 days 00:00:05.997850,865,0.6741721442127685,0.5513282541379884,4,COMPLETE
231,231,-1.1751494760983838,0.007196549906894262,2024-05-18 17:15:52.776198,2024-05-18 17:15:55.241467,0 days 00:00:02.465269,208,0.04367041053946974,0.1390401654120803,4,COMPLETE
232,232,-0.8108356786860217,0.006792493696570362,2024-05-18 17:15:55.250787,2024-05-18 17:16:01.298755,0 days 00:00:06.047968,873,0.03714141860103415,0.7571666721826962,4,COMPLETE
233,233,-0.29222020268413473,0.0058129718065112355,2024-05-18 17:16:01.298755,2024-05-18 17:16:05.996689,0 days 00:00:04.697934,679,0.7526984966147395,0.6195808034251494,4,COMPLETE
234,234,-0.261907757761686,0.0056640244034696485,2024-05-18 17:16:05.996689,2024-05-18 17:16:09.262046,0 days 00:00:03.265357,509,0.0700636979466861,0.7232915514834799,4,COMPLETE
235,235,-0.263304152647886,0.005806227729510735,2024-05-18 17:16:09.262046,2024-05-18 17:16:15.275972,0 days 00:00:06.013926,873,0.03714141860103415,0.7571666721826962,4,COMPLETE
236,236,-0.7503365276310447,0.0067093956204133135,2024-05-18 17:16:15.275972,2024-05-18 17:16:21.339916,0 days 00:00:06.063944,962,0.04367041053946974,0.1390401654120803,4,COMPLETE
237,237,-0.79057688513104,0.0068472510197441026,2024-05-18 17:16:21.339916,2024-05-18 17:16:26.470935,0 days 00:00:05.131019,777,0.31362618088107863,0.5213100296596899,4,COMPLETE
238,238,-0.6003807681625369,0.006429714599446483,2024-05-18 17:16:26.470935,2024-05-18 17:16:31.868635,0 days 00:00:05.397700,793,0.8958265979063104,0.9503095817607446,4,COMPLETE
239,239,-0.28444838144206025,0.00567964994288103,2024-05-18 17:16:31.885405,2024-05-18 17:16:38.049356,0 days 00:00:06.163951,865,0.6741721442127685,0.5513282541379884,4,COMPLETE
240,240,-1324.5599503377807,0.0727726608152086,2024-05-18 17:16:38.049356,2024-05-18 17:16:39.914954,0 days 00:00:01.865598,9,0.7917728164434381,0.5870991179179087,4,COMPLETE
241,241,-0.6105710583382769,0.006353097491711765,2024-05-18 17:16:39.914954,2024-05-18 17:16:44.969153,0 days 00:00:05.054199,777,0.9623107323022978,0.1390401654120803,4,COMPLETE
242,242,-0.8762366805931743,0.007103893151616805,2024-05-18 17:16:44.969153,2024-05-18 17:16:48.616260,0 days 00:00:03.647107,625,0.7799650199147381,0.1974439527738675,4,COMPLETE
243,243,-0.37977294847216303,0.005934412882577382,2024-05-18 17:16:48.627068,2024-05-18 17:16:54.083203,0 days 00:00:05.456135,859,0.536964049611274,0.6349494377596687,4,COMPLETE
244,244,-0.5636500254377056,0.0064367359010371215,2024-05-18 17:16:54.083203,2024-05-18 17:16:59.072446,0 days 00:00:04.989243,794,0.7747091101861301,0.820776984097283,4,COMPLETE
245,245,-1.0954198446990753,0.007207009857165214,2024-05-18 17:16:59.072446,2024-05-18 17:17:01.627030,0 days 00:00:02.554584,320,0.03714141860103415,0.1390401654120803,4,COMPLETE
246,246,-0.531889578707095,0.0061757454422346845,2024-05-18 17:17:01.638001,2024-05-18 17:17:04.657856,0 days 00:00:03.019855,504,0.0700636979466861,0.20592144708549764,4,COMPLETE
247,247,-1.21973169623466,0.007587444941162649,2024-05-18 17:17:04.657856,2024-05-18 17:17:07.202875,0 days 00:00:02.545019,271,0.19750400835232984,0.7232915514834799,4,COMPLETE
248,248,-0.9123306673419966,0.007034333700792645,2024-05-18 17:17:07.202875,2024-05-18 17:17:12.917143,0 days 00:00:05.714268,923,0.6741721442127685,0.10789983581225593,4,COMPLETE
249,249,-0.8898060349128043,0.007000762917716595,2024-05-18 17:17:12.917143,2024-05-18 17:17:18.245383,0 days 00:00:05.328240,665,0.6741721442127685,0.7232915514834799,4,COMPLETE
